dataset,strategy,model_name,accuracy,base,final_acc,checkpoint,num_successes_seen,average_reward,perc_learnable,abs_improv,model_size,relative_improvement,train_score
gsm8k,notbasewrong,Qwen3-4B,0.5238817285822593,0.4844579226686884,0.6823351023502654,200,1437,0.898125,0.245,0.03942380591357092,4,0.07647058823529419,0.84331641285956
gsm8k,notbasewrong,Qwen3-4B,0.6004548900682335,0.4844579226686884,0.6823351023502654,400,2963,0.9259375,0.1925,0.11599696739954507,4,0.22499999999999995,0.84331641285956
gsm8k,notbasewrong,Qwen3-4B,0.66868840030326,0.4844579226686884,0.6823351023502654,600,4489,0.9352083333333333,0.165,0.18423047763457162,4,0.3573529411764706,0.84331641285956
gsm8k,notbasewrong,Qwen3-4B,0.6990144048521607,0.4844579226686884,0.6823351023502654,800,6049,0.94515625,0.1375,0.21455648218347229,4,0.41617647058823526,0.84331641285956
gsm8k,notbasewrong,Qwen3-4B,0.6823351023502654,0.4844579226686884,0.6823351023502654,1000,7617,0.952125,0.121,0.19787717968157698,4,0.3838235294117648,0.84331641285956
gsm8k,notbasewrongtrainright,Qwen3-4B,0.5473843821076573,0.4715693707354056,0.7255496588324488,200,1095,0.684375,0.215,0.07581501137225166,4,0.14347202295552358,0.6713136729222521
gsm8k,notbasewrongtrainright,Qwen3-4B,0.6285064442759667,0.4715693707354056,0.7255496588324488,400,2340,0.73125,0.2075,0.15693707354056108,4,0.29698708751793407,0.6713136729222521
gsm8k,notbasewrongtrainright,Qwen3-4B,0.6846095526914329,0.4715693707354056,0.7255496588324488,600,3668,0.7641666666666667,0.17833333333333334,0.21304018195602725,4,0.40315638450502145,0.6713136729222521
gsm8k,notbasewrongtrainright,Qwen3-4B,0.7179681576952237,0.4715693707354056,0.7255496588324488,800,4996,0.780625,0.165,0.2463987869598181,4,0.466284074605452,0.6713136729222521
gsm8k,notbasewrongtrainright,Qwen3-4B,0.7255496588324488,0.4715693707354056,0.7255496588324488,1000,6346,0.79325,0.155,0.2539802880970432,4,0.48063127690100427,0.6713136729222521
gsm8k,randombasewrong,Qwen3-4B,0.49507202426080366,0.4844579226686884,0.730098559514784,100,467,0.58375,0.35,0.010614101592115233,4,0.02058823529411764,0.5418092909535452
gsm8k,randombasewrong,Qwen3-4B,0.6156178923426838,0.4844579226686884,0.730098559514784,200,978,0.61125,0.34,0.1311599696739954,4,0.2544117647058823,0.5418092909535452
gsm8k,randombasewrong,Qwen3-4B,0.7065959059893859,0.4844579226686884,0.730098559514784,300,1654,0.6891666666666667,0.31666666666666665,0.2221379833206975,4,0.43088235294117655,0.5418092909535452
gsm8k,randombasewrong,Qwen3-4B,0.7119029567854435,0.4844579226686884,0.730098559514784,400,2357,0.7365625,0.2625,0.22744503411675504,4,0.4411764705882352,0.5418092909535452
gsm8k,randombasewrong,Qwen3-4B,0.6990144048521607,0.4844579226686884,0.730098559514784,500,3054,0.7635,0.234,0.21455648218347229,4,0.41617647058823526,0.5418092909535452
gsm8k,randombasewrong,Qwen3-4B,0.7050796057619408,0.4844579226686884,0.730098559514784,600,3751,0.7814583333333334,0.225,0.22062168309325242,4,0.4279411764705882,0.5418092909535452
gsm8k,randombasewrong,Qwen3-4B,0.7422289613343442,0.4844579226686884,0.730098559514784,700,4447,0.7941071428571429,0.22142857142857142,0.2577710386656558,4,0.5000000000000001,0.5418092909535452
gsm8k,randombasewrong,Qwen3-4B,0.7429871114480667,0.4844579226686884,0.730098559514784,800,5168,0.8075,0.20625,0.2585291887793783,4,0.5014705882352942,0.5418092909535452
gsm8k,randombasewrong,Qwen3-4B,0.7263078089461713,0.4844579226686884,0.730098559514784,900,5900,0.8194444444444444,0.19555555555555557,0.24184988627748288,4,0.4691176470588235,0.5418092909535452
gsm8k,randombasewrong,Qwen3-4B,0.730098559514784,0.4844579226686884,0.730098559514784,1000,6609,0.826125,0.19,0.24564063684609555,4,0.47647058823529426,0.5418092909535452
gsm8k,randombasewrongtrainright,Qwen3-4B,0.533737680060652,0.46853677028051555,0.7581501137225171,200,1020,0.6375,0.325,0.06520090978013648,4,0.1226818830242511,0.5566929133858267
gsm8k,randombasewrongtrainright,Qwen3-4B,0.7225170583775588,0.46853677028051555,0.7581501137225171,400,2370,0.740625,0.24,0.2539802880970432,4,0.47788873038516405,0.5566929133858267
gsm8k,randombasewrongtrainright,Qwen3-4B,0.7338893100833965,0.46853677028051555,0.7581501137225171,600,3767,0.7847916666666667,0.19666666666666666,0.265352539802881,4,0.49928673323823114,0.5566929133858267
gsm8k,randombasewrongtrainright,Qwen3-4B,0.7642153146322972,0.46853677028051555,0.7581501137225171,800,5215,0.81484375,0.17875,0.29567854435178165,4,0.5563480741797432,0.5566929133858267
gsm8k,randombasewrongtrainright,Qwen3-4B,0.7581501137225171,0.46853677028051555,0.7581501137225171,1000,6657,0.832125,0.161,0.2896133434420015,4,0.5449358059914408,0.5566929133858267
gsm8k,baserightsizebasewrong,Qwen3-8B,0.579226686884003,0.4996209249431387,0.7058377558756633,200,1374,0.85875,0.305,0.07960576194086433,8,0.15909090909090914,0.8490566037735849
gsm8k,baserightsizebasewrong,Qwen3-8B,0.6626231993934799,0.4996209249431387,0.7058377558756633,400,2864,0.895,0.255,0.1630022744503412,8,0.3257575757575758,0.8490566037735849
gsm8k,baserightsizebasewrong,Qwen3-8B,0.6959818043972706,0.4996209249431387,0.7058377558756633,600,4427,0.9222916666666666,0.19666666666666666,0.19636087945413194,8,0.39242424242424245,0.8490566037735849
gsm8k,baserightsizebasewrong,Qwen3-8B,0.711144806671721,0.4996209249431387,0.7058377558756633,800,5988,0.935625,0.1675,0.21152388172858227,8,0.42272727272727273,0.8490566037735849
gsm8k,baserightsizebasewrong,Qwen3-8B,0.7058377558756633,0.4996209249431387,0.7058377558756633,1000,7560,0.945,0.153,0.20621683093252463,8,0.41212121212121205,0.8490566037735849
gsm8k,basewrong,Qwen3-8B,0.6065200909780136,0.4996209249431387,0.8597422289613343,200,225,0.140625,0.33,0.10689916603487493,8,0.21363636363636365,0.04797843665768194
gsm8k,basewrong,Qwen3-8B,0.8301743745261562,0.4996209249431387,0.8597422289613343,400,1227,0.3834375,0.3425,0.33055344958301747,8,0.6606060606060606,0.04797843665768194
gsm8k,basewrong,Qwen3-8B,0.8620166793025019,0.4996209249431387,0.8597422289613343,600,2456,0.5116666666666667,0.30833333333333335,0.3623957543593632,8,0.7242424242424244,0.04797843665768194
gsm8k,basewrong,Qwen3-8B,0.8551933282789992,0.4996209249431387,0.8597422289613343,800,3713,0.58015625,0.2925,0.3555724033358605,8,0.7106060606060606,0.04797843665768194
gsm8k,basewrong,Qwen3-8B,0.8597422289613343,0.4996209249431387,0.8597422289613343,1000,5015,0.626875,0.275,0.36012130401819564,8,0.7196969696969697,0.04797843665768194
gsm8k,basewrongtrainright,Qwen3-8B,0.6368460955269143,0.4996209249431387,0.8703563305534496,200,327,0.204375,0.41,0.1372251705837756,8,0.27424242424242423,0.06265060240963854
gsm8k,basewrongtrainright,Qwen3-8B,0.8551933282789992,0.4996209249431387,0.8703563305534496,400,1645,0.5140625,0.365,0.3555724033358605,8,0.7106060606060606,0.06265060240963854
gsm8k,basewrongtrainright,Qwen3-8B,0.8612585291887794,0.4996209249431387,0.8703563305534496,600,3097,0.6452083333333334,0.31,0.36163760424564073,8,0.7227272727272729,0.06265060240963854
gsm8k,basewrongtrainright,Qwen3-8B,0.8733889310083397,0.4996209249431387,0.8703563305534496,800,4601,0.71890625,0.265,0.373768006065201,8,0.7469696969696971,0.06265060240963854
gsm8k,basewrongtrainright,Qwen3-8B,0.8703563305534496,0.4996209249431387,0.8703563305534496,1000,6117,0.764625,0.236,0.37073540561031093,8,0.7409090909090911,0.06265060240963854
gsm8k,notbasewrong,Qwen3-8B,0.5890826383623957,0.4996209249431387,0.7058377558756633,200,1404,0.8775,0.31,0.08946171341925702,8,0.17878787878787877,0.8359300476947535
gsm8k,notbasewrong,Qwen3-8B,0.7172100075815011,0.4996209249431387,0.7058377558756633,400,2908,0.90875,0.245,0.2175890826383624,8,0.4348484848484848,0.8359300476947535
gsm8k,notbasewrong,Qwen3-8B,0.7172100075815011,0.4996209249431387,0.7058377558756633,600,4467,0.930625,0.18333333333333332,0.2175890826383624,8,0.4348484848484848,0.8359300476947535
gsm8k,notbasewrong,Qwen3-8B,0.6974981046247157,0.4996209249431387,0.7058377558756633,800,6029,0.94203125,0.16,0.19787717968157703,8,0.39545454545454556,0.8359300476947535
gsm8k,notbasewrong,Qwen3-8B,0.7058377558756633,0.4996209249431387,0.7058377558756633,1000,7594,0.94925,0.141,0.20621683093252463,8,0.41212121212121205,0.8359300476947535
gsm8k,notbasewrongtrainright,Qwen3-8B,0.6239575435936315,0.4996209249431387,0.8119787717968158,200,1199,0.749375,0.28,0.12433661865049284,8,0.24848484848484853,0.7030625832223701
gsm8k,notbasewrongtrainright,Qwen3-8B,0.7240333586050038,0.4996209249431387,0.8119787717968158,400,2554,0.798125,0.21,0.22441243366186514,8,0.44848484848484865,0.7030625832223701
gsm8k,notbasewrongtrainright,Qwen3-8B,0.7884761182714177,0.4996209249431387,0.8119787717968158,600,3945,0.821875,0.185,0.288855193328279,8,0.5772727272727273,0.7030625832223701
gsm8k,notbasewrongtrainright,Qwen3-8B,0.8074298711144806,0.4996209249431387,0.8119787717968158,800,5345,0.83515625,0.1675,0.3078089461713419,8,0.6151515151515151,0.7030625832223701
gsm8k,notbasewrongtrainright,Qwen3-8B,0.8119787717968158,0.4996209249431387,0.8119787717968158,1000,6762,0.84525,0.156,0.31235784685367707,8,0.6242424242424243,0.7030625832223701
gsm8k,randombasewrong,Qwen3-8B,0.5056861258529188,0.4996209249431387,0.8574677786201668,100,466,0.5825,0.36,0.006065200909780133,8,0.012121212121212113,0.5838274932614556
gsm8k,randombasewrong,Qwen3-8B,0.6626231993934799,0.4996209249431387,0.8574677786201668,200,992,0.62,0.37,0.1630022744503412,8,0.3257575757575758,0.5838274932614556
gsm8k,randombasewrong,Qwen3-8B,0.78013646702047,0.4996209249431387,0.8574677786201668,300,1618,0.6741666666666667,0.33666666666666667,0.2805155420773313,8,0.5606060606060606,0.5838274932614556
gsm8k,randombasewrong,Qwen3-8B,0.7998483699772555,0.4996209249431387,0.8574677786201668,400,2379,0.7434375,0.2725,0.3002274450341168,8,0.6000000000000001,0.5838274932614556
